BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster_gmm_0,cluster_gmm_1,cluster_gmm_2,cluster_gmm_3
-0.5562227620229258,0.818182,0.1101279567332007,-0.16898545043230226,0.4578199672636322,-0.5595745976141618,0.833333,0.75,0.75,0.0,-0.6112006965329413,1.5935376899404978,4000.0,0.7338831408788243,-0.44886453396282244,0.090909,12,0,1,0,0
-0.5741085046935581,1.0,2.1033507126534823,1.6709170664701352,1.575711650554541,-0.5595745976141618,1.0,0.5,1.0,0.0,-0.6112006965329413,1.8686858831891893,3000.0,1.2613895616371669,-0.5665457403620829,0.083333,12,0,1,0,0
2.7089034471435443,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,0.14676158052672506,0.0,0.0,0.0,0.333333,0.6709600048659146,-0.7452219526733802,4500.0,-0.04355697444226231,2.0254424747773614,0.0,12,1,0,0,0
-0.8376840084187007,0.363636,-0.5237526172254819,-0.5979285147843686,-0.12668701400598567,-0.5595745976141618,0.333333,0.0,0.25,0.0,-0.6112006965329413,-0.26371261448817,1000.0,-0.7545697524890695,-0.834912013116376,0.363636,12,0,1,0,0
-0.5871679378862654,1.0,3.416189303892773,1.881609927511566,3.779965150668018,-0.45883082658047275,1.0,1.0,0.916667,0.083333,0.029879654166486618,4.48259371905176,3000.0,2.143217436488216,-0.567338235800938,1.0,12,0,0,0,1
-0.7200099592022188,0.727273,1.4162273024138161,-0.5979285147843686,3.5870387690858494,-0.5595745976141618,0.666667,0.0,0.666667,0.0,-0.6112006965329413,-0.19492556617599716,6000.0,1.7517218607794498,-0.6183831199732597,0.666667,12,0,1,0,0
-0.5921409171971547,1.0,1.5209512634811917,0.6602229374386916,1.9427482030845467,-0.5595745976141618,1.0,1.0,0.833333,0.0,-0.6112006965329413,0.905667206818769,7500.0,0.9101803043144,-0.5323076425157722,0.083333,12,0,1,0,0
-0.8024829935586721,0.818182,-0.259314129152415,0.13522495757804692,-0.6954558276326631,-0.5595745976141618,0.5,0.5,0.0,0.0,-0.6112006965329413,-0.26371261448817,6000.0,-0.21262310194400028,-0.6769396532206785,0.2,12,0,1,0,0
3.7298311428112587,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,4.199489155323021,0.0,0.0,0.0,0.166667,0.9915001802156286,-0.7452219526733802,11000.0,0.6456884070336387,1.7620481618994752,0.0,12,1,0,0,0
-0.3128848311602456,1.0,-0.0255657738621103,-0.3392812137883507,0.44775610496134377,0.11514086909223484,0.75,0.083333,0.666667,0.166667,0.029879654166486618,-0.05735146955165138,1700.0,-0.7905663940514209,-0.5021666159821829,0.0,12,0,0,1,0
-0.7460997475502609,1.0,-0.0840238354405744,0.15963115712859222,-0.3956812058623672,-0.5595745976141618,0.416667,0.25,0.083333,0.0,-0.6112006965329413,-0.33249966280034293,7500.0,-0.5322722438282532,-0.5891207800225241,0.3,12,0,1,0,0
-0.8402731533109303,1.0,-0.592627147561649,-0.49752904019349425,-0.4057450681646557,-0.5595745976141618,1.0,0.083333,1.0,0.0,-0.6112006965329413,0.14900967538486729,1200.0,-0.8516567633245445,-0.6770133539947605,0.166667,12,0,1,0,0
-0.7082729201354758,0.636364,-0.21981543889669594,0.1867937786179051,-0.6954558276326631,-0.5595745976141618,0.25,0.25,0.0,0.0,-0.6112006965329413,-0.4700737594246887,7000.0,0.5871169735537859,-0.6696700815366511,0.25,12,0,1,0,0
-0.8360212831782997,0.363636,-0.4079550410492465,-0.5979285147843686,0.09498561255665629,-0.5595745976141618,0.333333,0.0,0.333333,0.0,-0.6112006965329413,-0.19492556617599716,3000.0,-0.7135433319830902,-0.8383853407202341,0.181818,12,0,1,0,0
-0.10064265602362395,0.888889,-0.4061094385311032,-0.3606206657513929,-0.24943401538443008,0.4702329371715691,0.555556,0.111111,0.333333,0.111111,0.3504198295162006,-0.4012867111125158,1200.0,-0.9133168089802545,0.22832701734836464,0.0,9,0,0,1,0
2.7651777982104244,1.0,0.6325313422285743,1.0020557667457302,-0.25917669059196463,0.1188912456030881,1.0,0.666667,0.833333,0.416667,1.6325805309150565,1.2496024483796333,11500.0,0.09719632249214813,1.3283333741174803,0.0,12,0,0,0,1
-0.7001475163104401,1.0,1.7057631883661806,1.167422828621863,1.552853835644556,-0.5595745976141618,1.0,0.416667,0.916667,0.0,-0.6112006965329413,0.5617319652579046,10000.0,0.6791342714085475,-0.5748167186345721,1.0,12,0,1,0,0
0.11676305946442124,1.0,2.224377495964457,2.225122166211761,0.9947912585096746,-0.5595745976141618,1.0,1.0,0.333333,0.0,-0.6112006965329413,1.1808154000674604,7000.0,1.5805288445864583,-0.2972177001929309,0.0,12,0,1,0,0
-0.7836261081769604,1.0,0.9194526246135692,1.2621634237357973,-0.09130290240059898,0.6115483672151136,1.0,1.0,0.583333,0.083333,-0.2906605211832273,0.6305190135700774,16000.0,1.337601874862299,-0.5785988982098957,0.833333,12,0,0,0,1
0.825589605279704,1.0,0.34421187611771326,-0.5979285147843686,1.534867358338338,-0.5595745976141618,1.0,0.0,1.0,0.0,-0.6112006965329413,0.905667206818769,4000.0,0.005772683261873892,2.0002511000605003,0.0,12,0,1,0,0
-0.8034152974579961,0.454545,0.7890719921765498,-0.5979285147843686,2.386468174487044,-0.5595745976141618,0.416667,0.0,0.333333,0.0,-0.6112006965329413,-0.4012867111125158,4000.0,0.49424010589979916,-0.8793040783681971,0.1,12,0,1,0,0
0.3223088236713788,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.46313834453006125,0.0,0.0,0.0,0.083333,-0.2906605211832273,-0.7452219526733802,1500.0,-0.7307394089961412,-0.14801825326170273,0.0,12,1,0,0,0
3.842005260008787,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,0.4938359325203613,0.0,0.0,0.0,0.333333,1.3120403555653426,-0.7452219526733802,13500.0,0.6828117887880453,3.0064588558752297,0.0,12,1,0,0,0
-0.24297145138237408,1.0,0.03929596918082104,-0.5979285147843686,0.9511633448056049,-0.5595745976141618,1.0,0.0,0.916667,0.0,-0.6112006965329413,0.35537082032138595,1000.0,0.6912973882954221,0.8525561581640275,0.083333,12,0,1,0,0
0.07905968929843182,1.0,3.089210057761712,3.2290986576705785,1.1782693863878333,-0.5595745976141618,0.833333,0.166667,0.75,0.0,-0.6112006965329413,0.2865837720092131,4500.0,1.1468094828682451,-0.38523373993115256,0.0,12,0,1,0,0
-0.6231261224497529,1.0,2.674634601205137,3.3637617347718303,0.18719307434225171,-0.5595745976141618,0.916667,0.916667,0.416667,0.0,-0.6112006965329413,0.974454255130942,12000.0,1.476315741154914,-0.520823647201882,0.909091,12,0,1,0,0
-0.7930610418440667,1.0,0.42414603972548176,1.0275389788418867,-0.6954558276326631,-0.5595745976141618,1.0,1.0,0.0,0.0,-0.6112006965329413,0.42415786863355887,8500.0,-0.015818207638453236,-0.5840891615487259,0.363636,12,0,1,0,0
1.0244196633568716,1.0,3.043713159322027,4.129974015949531,-0.2297345402395249,-0.24959520771025454,0.416667,0.25,0.25,0.083333,-0.2906605211832273,-0.12613851786382427,6000.0,-0.3703564511649825,0.8190969467460886,0.0,12,0,0,0,1
0.01634395684764829,0.9,-0.7432394985119519,-0.5979285147843686,-0.5468532651265307,-0.5595745976141618,0.4,0.0,0.3,0.0,-0.6112006965329413,-0.4700737594246887,4000.0,1.4402692060070355,0.6353510970368823,0.0,10,0,1,0,0
-0.3577372376271815,0.909091,4.598493462485197,3.7466305675116476,3.308676620299146,0.43833303762725406,0.833333,0.166667,0.75,0.083333,-0.2906605211832273,0.6993060618822504,6500.0,0.7448709178729424,-0.5853353249068596,0.090909,12,0,0,0,1
-0.7998058137540826,0.363636,0.6156412828201112,1.2775519250230896,-0.6954558276326631,-0.5595745976141618,0.25,0.25,0.0,0.0,-0.6112006965329413,-0.26371261448817,6000.0,0.5537631116291741,-0.5969959694191714,0.666667,12,0,1,0,0
-0.793040183449182,0.363636,0.8364005112971191,0.609238258796453,0.7070611527926497,-0.3240224443464342,0.333333,0.166667,0.25,0.083333,-0.2906605211832273,-0.33249966280034293,2500.0,0.5538563753367828,-0.8362557326494123,0.181818,12,0,0,0,1
-0.8335507817448371,0.636364,-0.5607345767746419,-0.25830447391832917,-0.6954558276326631,-0.5595745976141618,0.416667,0.416667,0.0,0.0,-0.6112006965329413,-0.26371261448817,16500.0,-0.6161730541750102,-0.5004849888495567,1.0,12,0,1,0,0
2.495701916585125,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,1.2569242515129107,0.0,0.0,0.0,0.25,0.6709600048659146,-0.7452219526733802,7500.0,-0.09486018172114032,1.9663369569497091,0.0,12,1,0,0,0
0.7129034098300421,1.0,-0.28955684314290003,-0.5979285147843686,0.32163663908798357,-0.5595745976141618,0.5,0.0,0.416667,0.0,-0.6112006965329413,-0.33249966280034293,8500.0,-0.4464599618292867,0.013713308304989636,0.0,12,0,1,0,0
-0.8354443752436866,1.0,-0.5528348387234981,-0.5979285147843686,-0.18235944376332638,-0.5595745976141618,0.666667,0.0,0.666667,0.0,-0.6112006965329413,0.35537082032138595,7000.0,2.729622905626888,-0.7419667317279272,0.0,12,0,1,0,0
-0.16558429854812506,1.0,0.3818509820180304,-0.11537213100077531,0.8993719257765405,-0.5595745976141618,0.75,0.166667,0.666667,0.0,-0.6112006965329413,0.35537082032138595,15500.0,0.1872709853410399,-0.5332706089525556,0.0,12,0,1,0,0
2.299204817596933,1.0,0.26680842505376257,0.11664192755377237,0.3389539766134641,-0.26067481941083603,1.0,0.083333,1.0,0.083333,-0.2906605211832273,1.9374729315013623,6500.0,4.925387969578758,1.603659051456005,0.0,12,0,0,0,1
0.7159766719716569,1.0,-0.5872581220543229,-0.292933165427218,-0.6954558276326631,-0.4146049239897893,0.166667,0.166667,0.0,0.166667,0.029879654166486618,-0.6076478560490345,2300.0,-0.3972283977243407,0.08733453163637463,0.0,12,1,0,0,0
-0.6041721653700889,1.0,2.8167459951021736,3.981328030205261,-0.4462681732861047,-0.5595745976141618,0.666667,0.583333,0.083333,0.0,-0.6112006965329413,0.4929449169457317,4000.0,1.896357780818582,-0.6319116084310447,0.166667,12,0,1,0,0
-0.8516943526763638,0.571429,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.13314995711199157,0.0,0.0,0.0,0.142857,0.029879654166486618,-0.7452219526733802,3000.0,-0.31641729971240556,-0.8636504720315645,1.0,7,0,0,1,0
-0.8518203463373555,0.272727,-0.5580081185092028,-0.25474485618283454,-0.6954558276326631,-0.3968638252385194,0.083333,0.083333,0.0,0.083333,-0.2906605211832273,-0.6764349043612073,3000.0,-0.6715714140627252,-0.9240873954147608,0.0,12,1,0,0,0
-0.6910761083647912,0.909091,-0.13909829240244245,0.29217671803847195,-0.6954558276326631,-0.5595745976141618,0.166667,0.166667,0.0,0.0,-0.6112006965329413,-0.19492556617599716,3000.0,-0.9430874439800375,-0.5251478561371509,0.0,12,0,1,0,0
1.3631094796797696,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,1.4429201918657366,0.0,0.0,0.0,0.416667,3.235281407663626,-0.7452219526733802,3000.0,-0.3623287084539916,1.3856358175117345,0.0,12,1,0,0,0
-0.8413316976484635,1.0,-0.48882598775334524,-0.5979285147843686,-0.05982656711471794,-0.5595745976141618,1.0,0.0,1.0,0.0,-0.6112006965329413,0.0802226270726944,2500.0,-0.8138510892861043,-0.5877718022089811,1.0,12,0,1,0,0
0.27146135039562624,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.012858260339010179,0.0,0.0,0.0,0.25,0.6709600048659146,-0.7452219526733802,1500.0,-0.3363614524859521,-0.2088460689563456,0.0,12,1,0,0,0
-0.7185559233221248,1.0,0.050061983869990376,0.5391411710820971,-0.6954558276326631,-0.052482572960757014,0.545455,0.545455,0.0,0.090909,-0.2906605211832273,-0.26371261448817,3000.0,-0.19290175940009427,-0.5837582873179668,0.1,11,0,0,0,1
1.4651998442309562,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.4505326406998132,0.0,0.0,0.0,0.083333,-0.2906605211832273,-0.7452219526733802,8000.0,-0.36128805289700516,0.826128915601312,0.0,12,1,0,0,0
-0.0923282682442456,1.0,-0.1301638983941577,0.2125690619128714,-0.5616278714852095,-0.5595745976141618,0.333333,0.25,0.083333,0.0,-0.6112006965329413,-0.26371261448817,4000.0,-0.611747406268036,-0.1750794658282795,0.0,12,0,1,0,0
-0.4946028928352566,1.0,0.9297991841849786,1.3317493868522357,-0.1735267986575944,-0.5595745976141618,1.0,1.0,0.416667,0.0,-0.6112006965329413,0.6993060618822504,6500.0,-0.1504809337984814,-0.5823886827548184,0.0,12,0,1,0,0
-0.5553610797164056,1.0,0.6998818523035474,0.4262556527421031,0.7140202065123173,-0.5595745976141618,0.916667,0.583333,0.833333,0.0,-0.6112006965329413,0.7680931101944233,3000.0,-0.2563121365569892,-0.543113944832646,0.0,12,0,1,0,0
0.89177253230562,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,1.4962171681075684,0.0,0.0,0.0,0.166667,0.3504198295162006,-0.7452219526733802,3000.0,-0.4582793519417625,0.5056958191148813,0.0,12,1,0,0,0
-0.8309298091286885,1.0,-0.045783510538134876,0.25022799210941205,-0.45531494312167253,-0.5595745976141618,1.0,1.0,0.166667,0.0,-0.6112006965329413,0.35537082032138595,3000.0,-0.5795448459157412,-0.6428021414799066,0.272727,12,0,1,0,0
0.030168950986354044,1.0,-0.2800771574815275,0.10811709943851083,-0.6954558276326631,1.8494156712936065,0.333333,0.333333,0.0,0.333333,1.6325805309150565,-0.26371261448817,2600.0,2.103712976301979,-0.06942402732907176,0.090909,12,0,0,0,1
-0.3756808062467447,0.818182,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,0.4419408678441971,0.0,0.0,0.0,0.083333,0.029879654166486618,-0.7452219526733802,1000.0,0.014345699014706533,-0.3479272154768883,0.125,12,1,0,0,0
1.8473912387662197,1.0,2.7832315311931612,4.107521042541026,-0.6954558276326631,-0.5595745976141618,0.583333,0.583333,0.0,0.0,-0.6112006965329413,0.8368801585065961,5000.0,0.40404155332399794,0.7531035012240473,0.0,12,0,1,0,0
-0.820714837191202,1.0,-0.44906164258971165,-0.5979285147843686,0.016294774341953686,-0.5595745976141618,0.916667,0.0,0.916667,0.0,-0.6112006965329413,0.01143557876052151,2000.0,-0.7335524675474645,-0.663059601263695,0.363636,12,0,1,0,0
-0.7850755623356678,0.545455,0.4371211847015197,1.044479108372856,-0.6954558276326631,-0.5595745976141618,0.333333,0.333333,0.0,0.0,-0.6112006965329413,-0.4012867111125158,8000.0,0.8480216653923126,-0.6614965611951826,1.0,12,0,1,0,0
-0.09427367923877865,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,0.6937413111876346,0.0,0.0,0.0,0.5,1.3120403555653426,-0.7452219526733802,1000.0,0.36677436172618977,-0.09046771503860175,0.0,12,1,0,0,0
-0.8059252579148303,0.545455,-0.18581161068363092,-0.5979285147843686,0.5202373260108045,-0.5595745976141618,0.5,0.0,0.416667,0.0,-0.6112006965329413,0.2865837720092131,10500.0,-0.3080526758871547,-0.6002283137115558,0.25,12,0,1,0,0
-0.7578263149281201,1.0,-0.07425053119676993,-0.27153895011439894,0.2552312072476171,-0.5595745976141618,0.916667,0.5,0.666667,0.0,-0.6112006965329413,1.455963593316152,4000.0,-0.4162358574140494,-0.5887503045760257,0.0,12,0,1,0,0
-0.28314877459429955,1.0,-0.1743744678060457,-0.514596950873943,0.41994665567390294,-0.18289311716632528,0.5,0.083333,0.5,0.083333,-0.2906605211832273,0.0802226270726944,1000.0,-0.8974428844541972,-0.12613627060174568,0.0,12,0,0,1,0
2.643554114764218,1.0,0.5859438604827137,1.2387794733810862,-0.6954558276326631,-0.5595745976141618,0.3,0.3,0.0,0.0,-0.6112006965329413,-0.12613851786382427,7500.0,-0.18169458990835619,1.0885853276292374,0.0,10,0,1,0,0
-0.10060160357119854,1.0,0.8960050835307938,0.24095473154720043,1.3611586712589434,-0.5595745976141618,0.916667,0.166667,0.916667,0.0,-0.6112006965329413,0.2865837720092131,8500.0,1.2283264343072713,-0.46636232309905595,0.0,12,0,1,0,0
-0.8368284988111917,0.272727,-0.5831754255747937,-0.28760286604893887,-0.6954558276326631,-0.5595745976141618,0.083333,0.083333,0.0,0.0,-0.6112006965329413,-0.6764349043612073,6500.0,-0.2860089538471028,-0.5964695407411371,1.0,12,0,1,0,0
-0.14304333083420692,0.818182,0.7236369938060134,1.4185492962485282,-0.6954558276326631,0.7276462593254232,0.416667,0.416667,0.0,0.166667,0.029879654166486618,-0.19492556617599716,1800.0,0.9660203887323834,0.3267925264596774,0.0,12,0,0,0,1
-0.8531260094582557,0.181818,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.5163677208800002,0.0,0.0,0.0,0.083333,-0.2906605211832273,-0.7452219526733802,7500.0,-0.7994145178593088,-0.9669842423689357,0.0,12,1,0,0,0
-0.5987037758921108,0.818182,2.3712846600412147,3.569690184382676,-0.6954558276326631,-0.5595745976141618,0.666667,0.666667,0.0,0.0,-0.6112006965329413,0.4929449169457317,9000.0,1.4074970753115725,-0.5696830962173914,1.0,12,0,1,0,0
-0.8351610496665037,0.454545,-0.02560771937388625,-0.21681210923740965,0.26810545662900215,-0.5595745976141618,0.416667,0.083333,0.333333,0.0,-0.6112006965329413,-0.05735146955165138,3800.0,0.4419526234069537,-0.7804337062188436,0.0,12,0,1,0,0
-0.8270003264650636,0.545455,-0.688696351365913,-0.42536919963754405,-0.6954558276326631,-0.5595745976141618,0.083333,0.083333,0.0,0.0,-0.6112006965329413,-0.6076478560490345,2100.0,-0.9181650535378126,-0.6542726930116608,0.0,12,0,1,0,0
-0.7608117701403012,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.39324584952927333,0.0,0.0,0.0,0.083333,-0.2906605211832273,-0.7452219526733802,6000.0,-0.47124579899099434,-0.5029967589232132,0.0,12,1,0,0,0
0.5675202079068126,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.461189854792776,0.0,0.0,0.0,0.166667,0.3504198295162006,-0.7452219526733802,1800.0,-0.5860564747495324,0.3311365761934946,0.0,12,1,0,0,0
-0.48577538249485674,0.454545,-0.6209263861731801,-0.33688988084809535,-0.6954558276326631,0.6785098293804612,0.083333,0.083333,0.0,0.25,0.6709600048659146,-0.6076478560490345,5000.0,3.781607164494178,-0.1830125387339944,0.0,12,1,0,0,0
-0.8137296830255721,1.0,-0.2572587990753917,0.13790836171711218,-0.6954558276326631,-0.5595745976141618,0.666667,0.666667,0.0,0.0,-0.6112006965329413,-0.19492556617599716,7000.0,-0.6871404171434305,-0.6128046246970618,0.666667,12,0,1,0,0
-0.8049565265930523,1.0,2.0797633531981203,1.2241759134405954,2.1855924123097163,-0.5595745976141618,0.916667,0.583333,0.5,0.0,-0.6112006965329413,0.974454255130942,6000.0,0.692691880057888,-0.6569923850976566,0.333333,12,0,1,0,0
0.6889194270450798,1.0,2.605704143519935,2.0502992992741604,1.9811032953164072,-0.5595745976141618,0.583333,0.166667,0.416667,0.0,-0.6112006965329413,0.14900967538486729,4200.0,0.5293790996273823,0.40110226077918487,0.0,12,0,1,0,0
-0.7981154241338799,1.0,0.1370989208051589,0.43828533524308244,-0.38096013068614737,-0.5595745976141618,1.0,1.0,0.416667,0.0,-0.6112006965329413,0.6305190135700774,9000.0,-0.4985904529633487,-0.5878901235680504,0.3,12,0,1,0,0
-0.1071917916172837,1.0,0.3410659627345144,-0.4281621304761629,1.2799251018774391,-0.5595745976141618,0.571429,0.285714,0.714286,0.0,-0.6112006965329413,-0.19492556617599716,5500.0,-0.9374684784204669,-0.5307361646374789,0.0,7,0,1,0,0
0.3365076983689614,1.0,0.008004617395936364,0.22441619991459458,-0.3145011676633219,-0.08660019465835904,0.75,0.333333,0.5,0.333333,0.9915001802156286,0.2865837720092131,1500.0,0.2160330100999666,0.2528963185023576,0.0,12,0,0,0,1
-0.8166109729205112,0.454545,0.12850009089108202,0.5338473806036692,-0.537538839378668,-0.5595745976141618,0.333333,0.083333,0.166667,0.0,-0.6112006965329413,-0.4012867111125158,3750.0,-0.30302175294134115,-0.7867947743018066,0.3,12,0,1,0,0
1.0571194513855664,1.0,0.26090808973060753,0.814418275960349,-0.6954558276326631,-0.5595745976141618,0.833333,0.833333,0.0,0.0,-0.6112006965329413,0.6305190135700774,9500.0,-0.010563532343552026,0.323722507854271,0.0,12,0,1,0,0
0.1013021472819998,1.0,-0.06724563073018047,-0.5267361600744759,0.642823733841872,-0.5595745976141618,0.545455,0.090909,0.454545,0.0,-0.6112006965329413,-0.33249966280034293,8500.0,-0.07036912802463022,-0.3959470521808245,0.0,11,0,1,0,0
-0.39850166917109314,1.0,0.7326832425123673,-0.5979285147843686,2.2785225450585074,-0.5595745976141618,0.833333,0.0,0.833333,0.0,-0.6112006965329413,-0.05735146955165138,2500.0,0.23785790960427197,-0.5844741346662774,0.0,12,0,1,0,0
-0.8521478818079193,0.909091,-0.37761445419795087,-0.3241665292499427,-0.24833662614402088,-0.5595745976141618,0.916667,0.75,0.666667,0.0,-0.6112006965329413,1.3183894966918062,6000.0,-0.7244163559736382,-0.9035695714809431,0.0,12,0,1,0,0
1.1839987369767748,1.0,-0.7167019713950121,-0.5979285147843686,-0.49605217297295734,0.260264127864631,0.083333,0.0,0.083333,0.333333,1.6325805309150565,-0.6764349043612073,2500.0,0.5734177156141915,1.260536972501263,0.0,12,0,0,0,1
0.059922788586253335,1.0,0.5386992323856963,-0.5979285147843686,1.9071767323405535,-0.5595745976141618,1.0,0.0,1.0,0.0,-0.6112006965329413,0.6993060618822504,1900.0,-0.3548963699394508,0.23587528459769086,0.0,12,0,1,0,0
-0.801086666776045,1.0,0.14505458620533743,-0.5979285147843686,1.1536182768654726,-0.5595745976141618,1.0,0.0,1.0,0.0,-0.6112006965329413,0.905667206818769,2500.0,-0.3451345136406153,-0.583870881505274,1.0,12,0,1,0,0
-0.06408936901715938,1.0,-0.5202571579108165,-0.20545784138367804,-0.6954558276326631,-0.5595745976141618,0.25,0.25,0.0,0.0,-0.6112006965329413,-0.5388608077368616,1000.0,-0.6291408277365805,0.6363088386853917,0.0,12,1,0,0,0
-0.7112230894741197,1.0,0.8709356493260134,-0.5979285147843686,2.543180711135712,-0.5595745976141618,1.0,0.0,0.875,0.0,-0.6112006965329413,-0.19492556617599716,1000.0,-0.038203781390497786,-0.7138376662163719,0.833333,8,0,1,0,0
0.5429446658113743,1.0,1.1451754053174024,1.2147383628290533,0.4103378084225157,-0.5595745976141618,1.0,0.416667,0.916667,0.0,-0.6112006965329413,1.1120283517552876,6500.0,-0.5769834892571042,0.30986091235022506,0.0,12,0,1,0,0
-0.6714582004498832,0.909091,2.559298425658437,2.5220125398019397,1.2006186550644582,-0.5595745976141618,0.75,0.333333,0.5,0.0,-0.6112006965329413,0.42415786863355887,8500.0,1.2310457723657993,-0.6032974481220235,1.0,12,0,1,0,0
2.535178978390816,1.0,-0.5719899557678645,-0.272999306108448,-0.6954558276326631,0.2744256152878818,0.083333,0.083333,0.0,0.333333,0.6709600048659146,-0.6764349043612073,8500.0,-0.10605234051753112,2.5422552358889368,0.0,12,1,0,0,0
0.6328044384950051,0.909091,-0.24341678018931673,0.009944667738561406,-0.4813310977967375,1.4251062966710917,0.454545,0.181818,0.272727,0.181818,1.9531207062647704,-0.26371261448817,2000.0,-0.2630847834581297,2.579081640258673,0.0,11,0,0,0,1
-0.8259772845439904,0.909091,0.09515340902917406,0.4889779426865111,-0.5355849512189151,-0.4401429846512055,1.0,1.0,0.166667,0.083333,-0.2906605211832273,0.35537082032138595,500.0,-0.2844700618871659,-0.7461847501907478,0.222222,12,0,0,0,1
0.013646901671328874,0.636364,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,2.1622871428035535,0.0,0.0,0.0,0.166667,1.6325805309150565,-0.7452219526733802,3000.0,2.8524932093338102,-0.041897864426486055,0.166667,12,1,0,0,0
-0.7472138927560513,0.636364,0.6934222434900456,1.3791014299592772,-0.6954558276326631,-0.5595745976141618,0.333333,0.333333,0.0,0.0,-0.6112006965329413,-0.05735146955165138,5500.0,0.9618403026279324,-0.7720007282504396,1.0,12,0,1,0,0
-0.6389482715357959,1.0,2.8505400957563585,4.195397964482931,-0.6954558276326631,-0.5595745976141618,1.0,1.0,0.0,0.0,-0.6112006965329413,1.8686858831891893,4500.0,1.5037489614925683,-0.5933560626148044,1.0,12,0,1,0,0
-0.8304969561691051,0.444444,-0.15678531653464944,-0.5979285147843686,0.5758026934032272,-0.5595745976141618,0.333333,0.0,0.222222,0.0,-0.6112006965329413,-0.26371261448817,7500.0,-0.4116422267547415,-0.7861340618666808,1.0,9,0,1,0,0
-0.6125755106163921,1.0,0.33682946604513997,-0.5979285147843686,1.520735126169167,-0.5595745976141618,0.6,0.0,0.5,0.0,-0.6112006965329413,-0.33249966280034293,1000.0,-0.48228838918788197,-0.5131704085973717,0.125,10,0,1,0,0
0.696002185685966,1.0,2.159096297803766,0.3342349706670854,3.6423364805659775,-0.5595745976141618,1.0,0.666667,0.916667,0.0,-0.6112006965329413,1.2496024483796333,5500.0,0.0816474312145762,0.29142247376814795,0.0,12,0,1,0,0
1.1698422270634432,0.909091,-0.2056658195909304,0.205267281942626,-0.6954558276326631,-0.5595745976141618,0.272727,0.272727,0.0,0.0,-0.6112006965329413,-0.5388608077368616,10500.0,-0.5139462974406978,0.13309357342749864,0.0,11,0,1,0,0
-0.8345007898666624,0.636364,-0.8040884542616472,-0.5760231748736324,-0.6954558276326631,-0.5595745976141618,0.083333,0.083333,0.0,0.0,-0.6112006965329413,-0.6764349043612073,1600.0,-0.9127665582034116,-0.7770315563075504,0.0,12,1,0,0,0
1.295901038057746,1.0,3.137223686907956,3.0890322633913465,1.4755548081737866,-0.4556485223736778,0.916667,0.916667,0.416667,0.083333,-0.2906605211832273,3.5195750426813386,4500.0,3.9498993724779883,1.5825418438304488,0.0,12,0,0,0,1
0.011071346686069614,1.0,0.5889219918188087,1.2426676712152418,-0.6954558276326631,-0.5595745976141618,0.916667,0.916667,0.0,0.0,-0.6112006965329413,0.2865837720092131,1200.0,0.06946812292421616,-0.036727201832946664,0.0,12,0,1,0,0
-0.7057835549534466,1.0,1.47531454666892,0.21680409429561373,2.5055482898670483,-0.5082730851425726,1.0,0.25,0.833333,0.083333,-0.2906605211832273,0.905667206818769,7000.0,0.605802513883312,-0.5714516088996376,0.916667,12,0,0,0,1
1.1103049198032473,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,-0.03458730766726973,0.0,0.0,0.0,0.083333,-0.2906605211832273,-0.7452219526733802,7000.0,2.6262007808046888,0.24942629099981084,0.0,12,1,0,0,0
-0.08710884837876601,1.0,0.751922250580286,1.3838293324900115,-0.5904008820569121,-0.5595745976141618,0.416667,0.333333,0.083333,0.0,-0.6112006965329413,-0.12613851786382427,2500.0,-0.022355052441992738,-0.4032977889411564,0.0,12,0,1,0,0
3.072487699744115,1.0,-0.8208666589720411,-0.5979285147843686,-0.6954558276326631,0.6578937134336003,0.0,0.0,0.0,0.583333,2.914741232313912,-0.7452219526733802,5000.0,0.5857997804488169,2.2857880902050676,0.0,12,1,0,0,0
